Liquidez (prop.),Tasa interés activa real (%),Var. ln IMAE,Morosidad proyectada (prop.)
43.743973075418,-6.035491564675214,-14.498277358283929,2.391089142411022
44.15997088229392,-6.035491564675214,-14.498277358283929,2.402648269134971
44.57596868916985,-6.035491564675214,-14.498277358283929,2.4141548137867375
44.99196649604578,-6.035491564675214,-14.498277358283929,2.4256140345735364
45.4079643029217,-6.035491564675214,-14.498277358283929,2.4370311897025925
45.82396210979763,-6.035491564675214,-14.498277358283929,2.4484115373811215
46.239959916673556,-6.035491564675214,-14.498277358283929,2.459760335816338
46.65595772354948,-6.035491564675214,-14.498277358283929,2.471082843215469
47.0719555304254,-6.035491564675214,-14.498277358283929,2.482384317785722
47.48795333730133,-6.035491564675214,-14.498277358283929,2.493670017734323
47.903951144177256,-6.035491564675214,-14.498277358283929,2.5049452012684847
48.319948951053185,-6.035491564675214,-14.498277358283929,2.5162151265954287
27.936056414132803,-5.5757664863192415,-14.498277358283929,1.93041202329682
28.352054221008732,-5.5757664863192415,-14.498277358283929,1.941550026706749
28.768052027884654,-5.5757664863192415,-14.498277358283929,1.9527007528597304
29.184049834760582,-5.5757664863192415,-14.498277358283929,1.963876924498811
29.600047641636507,-5.5757664863192415,-14.498277358283929,1.9750912643670442
30.016045448512436,-5.5757664863192415,-14.498277358283929,1.9863564952074795
30.432043255388365,-5.5757664863192415,-14.498277358283929,1.997685339763168
30.848041062264286,-5.5757664863192415,-14.498277358283929,2.0090905207771597
31.264038869140215,-5.5757664863192415,-14.498277358283929,2.0205847610194545
31.680036676016137,-5.5757664863192415,-14.498277358283929,2.0321828047570554
32.096034482892065,-5.5757664863192415,-14.498277358283929,2.043906914424345
32.51203228976799,-5.5757664863192415,-14.498277358283929,2.055781099880585
32.928030096643916,-5.5757664863192415,-14.498277358283929,2.0678293709850295
33.344027903519844,-5.5757664863192415,-14.498277358283929,2.080075737596936
33.760025710395766,-5.5757664863192415,-14.498277358283929,2.0925442095755535
34.176023517271695,-5.5757664863192415,-14.498277358283929,2.105254538265573
34.59202132414762,-5.5757664863192415,-14.498277358283929,2.1181901313881597
35.00801913102355,-5.5757664863192415,-14.498277358283929,2.131315984938185
35.424016937899474,-5.5757664863192415,-14.498277358283929,2.144596951515379
35.8400147447754,-5.5757664863192415,-14.498277358283929,2.157997883719474
36.25601255165133,-5.5757664863192415,-14.498277358283929,2.1714836341502006
36.67201035852725,-5.5757664863192415,-14.498277358283929,2.185019055407291
37.08800816540318,-5.5757664863192415,-14.498277358283929,2.198569000090477
37.5040059722791,-5.5757664863192415,-14.498277358283929,2.2120983207994924
37.92000377915503,-5.5757664863192415,-14.498277358283929,2.2255718701340657
38.33600158603095,-5.5757664863192415,-14.498277358283929,2.23895450069393
38.75199939290688,-5.5757664863192415,-14.498277358283929,2.2522111503279154
39.16799719978281,-5.5757664863192415,-14.498277358283929,2.2653193782268235
39.58399500665873,-5.5757664863192415,-14.498277358283929,2.278282606297517
39.99999281353466,-5.5757664863192415,-14.498277358283929,2.291107425441277
40.41599062041058,-5.5757664863192415,-14.498277358283929,2.303800426559386
40.83198842728651,-5.5757664863192415,-14.498277358283929,2.3163682005531245
41.24798623416244,-5.5757664863192415,-14.498277358283929,2.3288173383237796
41.66398404103837,-5.5757664863192415,-14.498277358283929,2.341154430772627
42.0799818479143,-5.5757664863192415,-14.498277358283929,2.3533860688009574
42.49597965479022,-5.5757664863192415,-14.498277358283929,2.3655188433100465
42.91197746166615,-5.5757664863192415,-14.498277358283929,2.3775593452011825
43.327975268542076,-5.5757664863192415,-14.498277358283929,2.3895141653756418
43.743973075418,-5.5757664863192415,-14.498277358283929,2.401389894734712
44.15997088229392,-5.5757664863192415,-14.498277358283929,2.413193124179671
44.57596868916985,-5.5757664863192415,-14.498277358283929,2.4249304446118067
44.99196649604578,-5.5757664863192415,-14.498277358283929,2.436608446932402
45.4079643029217,-5.5757664863192415,-14.498277358283929,2.448233722042734
45.82396210979763,-5.5757664863192415,-14.498277358283929,2.4598128608440883
46.239959916673556,-5.5757664863192415,-14.498277358283929,2.471352454237745
46.65595772354948,-5.5757664863192415,-14.498277358283929,2.4828590931249916
47.0719555304254,-5.5757664863192415,-14.498277358283929,2.4943393684071067
47.48795333730133,-5.5757664863192415,-14.498277358283929,2.505799870985372
47.903951144177256,-5.5757664863192415,-14.498277358283929,2.5172471917610744
48.319948951053185,-5.5757664863192415,-14.498277358283929,2.5286879216354965
27.936056414132803,-5.1160414079632694,-14.498277358283929,1.922214610219127
28.352054221008732,-5.1160414079632694,-14.498277358283929,1.9338160634764119
28.768052027884654,-5.1160414079632694,-14.498277358283929,1.9454308148619321
29.184049834760582,-5.1160414079632694,-14.498277358283929,1.9570721625039214
29.600047641636507,-5.1160414079632694,-14.498277358283929,1.9687534045306094
